"IndexedObjectId","MinGX","MinGY","MaxGX","MaxGY"
3621,764374491,1196342547,764374491,1196342547
3622,764136650,1196355967,764136650,1196355967
3623,764122424,1196291006,764122424,1196291006
3624,764017196,1196156788,764017196,1196156788
3625,763663117,1196291808,763663117,1196291808
3626,763666071,1196275433,763666071,1196275433
3627,763651843,1196258253,763651843,1196258253
3628,763638502,1196229209,763638502,1196229209
3629,763587149,1196224699,763587149,1196224699
3630,763657159,1196217264,763657159,1196217264
3631,763613994,1196211277,763613994,1196211277
3632,763642180,1196205372,763642180,1196205372
3633,763613189,1196193292,763613189,1196193292
3634,763598156,1196180676,763598156,1196180676
3635,763547528,1196173266,763547528,1196173266
3636,763576251,1196158422,763576251,1196158422
3637,763567393,1196154503,763567393,1196154503
3638,763633322,1196142021,763633322,1196142021
3639,763575876,1196111419,763575876,1196111419
3640,763625807,1196091287,763625807,1196091287
3641,763588493,1196081623,763588493,1196081623
3642,763610237,1196065249,763610237,1196065249
3643,763605594,1196045331,763605594,1196045331
3644,763590106,1195968344,763590106,1195968344
3645,763260452,1196355961,763260452,1196355961
3646,763215623,1196296368,763215623,1196296368
3647,763205153,1196313548,763205153,1196313548
3648,763315752,1196277041,763315752,1196277041
3649,763208537,1196250439,763208537,1196250439
3650,763210550,1196250654,763210550,1196250654
3651,763146368,1196054777,763146368,1196054777
3652,763127846,1196045113,763127846,1196045113
3653,763191736,1195988474,763191736,1195988474
3654,763223144,1195980958,763223144,1195980958
3655,763217238,1195961631,763217238,1195961631
3656,763324616,1195965121,763324616,1195965121
3657,763118720,1195931565,763118720,1195931565
3658,762991210,1195925659,762991210,1195925659
3659,763390950,1195845776,763390950,1195845776
3660,763289452,1195824998,763289452,1195824998
3661,763440048,1195813994,763440048,1195813994
3662,763314954,1195777217,763314954,1195777217
3663,762950945,1195780973,762950945,1195780973
3664,763082993,1195727367,763082993,1195727367
3665,763184493,1195642462,763184493,1195642462
3666,763374552,1195559598,763374552,1195559598
3667,763452937,1195539386,763452937,1195539386
3668,763144227,1195578306,763144227,1195578306
3669,763118725,1195569180,763118725,1195569180
3670,762619143,1196259857,762619143,1196259857
3671,762513377,1196219591,762513377,1196219591
3672,762479822,1196170199,762479822,1196170199
3673,762508814,1196171809,762508814,1196171809
3674,762674983,1196006187,762674983,1196006187
3675,762367884,1195990615,762367884,1195990615
3676,762368690,1195937734,762368690,1195937734
3677,762380502,1195916796,762380502,1195916796
3678,762380556,1195904824,762380556,1195904824
3679,762390972,1195891295,762390972,1195891295
3680,762361175,1195884584,762361175,1195884584
3681,762395536,1195866062,762395536,1195866062
3682,762379698,1195832508,762379698,1195832508
3683,762458084,1195792243,762458084,1195792243
3684,762458138,1195777506,762458138,1195777506
3685,762608681,1195772917,762608681,1195772917
3686,762548282,1195743121,762548282,1195743121
3687,762520095,1195748221,762520095,1195748221
3688,762496203,1195747415,762496203,1195747415
3689,762375914,1195776862,762375914,1195776862
3690,762397686,1195686480,762397686,1195686480
3691,762391780,1195657221,762391780,1195657221
3692,762435806,1195614003,762435806,1195614003
3693,762421579,1195558169,762421579,1195558169
3694,762597678,1195542332,762597678,1195542332
3695,762579692,1195532669,762579692,1195532669
3696,762745319,1195722990,762745319,1195722990
3697,762738608,1195715473,762738608,1195715473
3698,762760084,1195707957,762760084,1195707957
3699,762733025,1195687046,762733025,1195687046
3700,762723549,1195693408,762723549,1195693408
3701,762716543,1195669651,762716543,1195669651
3702,762696732,1195671450,762696732,1195671450
3703,762714879,1195648338,762714879,1195648338
3704,762723308,1195631910,762723308,1195631910
3705,762713859,1195637198,762713859,1195637198
3706,762746663,1195629575,762746663,1195629575
3707,762733348,1195621038,762733348,1195621038
3708,762709403,1195619266,762709403,1195619266
3709,762725187,1195618569,762725187,1195618569
3710,762764971,1195612771,762764971,1195612771
3711,762887595,1195627428,762887595,1195627428
3712,762857718,1195612718,762857718,1195612718
3713,762843571,1195607805,762843571,1195607805
3714,762723819,1195592960,762723819,1195592960
3715,762748274,1195604342,762748274,1195604342
3716,762821398,1195568238,762821398,1195568238
3717,762836485,1195557689,762836485,1195557689
3718,762921151,1195562467,762921151,1195562467
3719,762804916,1195517906,762804916,1195517906
3720,762956318,1195525424,762956318,1195525424
3721,762932695,1195505452,762932695,1195505452
3722,762925716,1195494017,762925716,1195494017
3723,762903167,1195464220,762903167,1195464220
3724,762889745,1195456704,762889745,1195456704
3725,762970279,1195421003,762970279,1195421003
3726,762869747,1195430881,762869747,1195430881
3727,762791495,1195429860,762791495,1195429860
3728,762810823,1195425297,762810823,1195425297
3729,762872028,1195422344,762872028,1195422344
3730,762902336,1195412117,762902336,1195412117
3731,762857801,1195413486,762857801,1195413486
3732,762666132,1195465561,762666132,1195465561
3733,762596981,1195449374,762596981,1195449374
3734,762576741,1195429053,762576741,1195429053
3735,762651905,1195427712,762651905,1195427712
3736,762505872,1195414289,762505872,1195414289
3737,762527348,1195371608,762527348,1195371608
3738,762644015,1195315023,762644015,1195315023
3739,762593924,1195266651,762593924,1195266651
3740,762611104,1195241955,762611104,1195241955
3741,762801886,1195275511,762801886,1195275511
3742,762815389,1195258331,762815389,1195258331
3743,762797592,1195245875,762797592,1195245875
3744,762806263,1195225582,762806263,1195225582
3745,762839281,1195218066,762839281,1195218066
3746,762853831,1195194524,762853831,1195194524
3747,762859415,1195174848,762859415,1195174848
3748,763007596,1195184513,763007596,1195184513
3749,762646808,1195199543,762646808,1195199543
